VÍNCULO;CATEGORIA;CARGO;REFERÊNCIA CARGO;SÍMBOLO FUNÇÃO;ANO EXERCÍCIO;LOTAÇÃO EXERCÍCIO; TIPO FOLHA;REMUN_BASICA;VANT_PESSOAIS;FUNC_COMISSIONADA;GRAT_NATALINA;HORAS_EXTRAS;OUTRAS_EVENTUAIS;ABONO_PERMANENCIA;REVERSAO_TETO_CONST;IMPOSTO_RENDA;PREVIDENCIA;FALTAS;REM_LIQUIDA;DIARIAS;AUXILIOS;VANT_INDENIZATORIAS
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2003;Gabinete da DGER;Normal;5735,93;0;0;0;0;0;0;0;-378,16;-654,32;0;4703,45;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2003;Gabinete da DGER;Suplementar;0;0;0;0;0;6275,52;0;0;-216,39;-102,22;0;5956,91;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2007;Gabinete do Senador Otto Alencar;Normal;5735,93;0;0;0;0;0;0;0;-217;-654,32;0;4864,61;0;1318,69;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2007;Gabinete do Senador Otto Alencar;Suplementar;0;0;0;0;1009,41;0;0;0;-173,43;-97,67;0;738,31;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2017;Gabinete do Senador Elmano Férrer;Normal;5735,93;0;0;0;0;0;0;0;-423,8;-654,32;0;4657,81;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2003;Serviço de Pagamento;Normal;5735,93;0;0;0;0;0;0;0;-475,93;-654,32;0;4605,68;0;1011,74;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2011;Núcleo de Coordenação de Ações Socioambientais;Normal;5735,93;0;0;0;0;0;0;0;-528,08;-654,32;0;4553,53;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2003;Serviço de Soluções para Área de Recursos Humanos;Normal;5735,93;0;0;0;0;0;0;0;-475,93;-654,32;0;4605,68;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2003;Gabinete da Liderança do Bloco da Maioria no CN;Normal;5735,93;0;0;0;0;0;0;0;-528,08;-654,32;0;4553,53;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2015;Serviço de Informação ao Cidadão;Normal;5735,93;0;0;0;0;0;0;0;-528,08;-654,32;0;4553,53;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2008;Serviço de Fotografia;Normal;5735,93;0;0;0;0;0;0;0;-336,6;-654,32;0;4745,01;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2007;Gabinete da Liderança do MDB;Normal;5735,93;0;0;0;0;0;0;0;-528,08;-654,32;0;4553,53;0;1076,54;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2019;Escritório de Apoio 1 do Sen. Luiz Carlos do Carmo;Normal;5735,93;0;0;0;0;0;0;0;-528,08;-654,32;0;4553,53;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2017;Gabinete da Senadora Soraya Thronicke;Normal;5735,93;0;0;0;0;0;0;0;-423,8;-654,32;0;4657,81;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2005;Gabinete do Senador Jayme Campos;Normal;5735,93;0;0;0;0;0;0;0;-475,93;-654,32;0;4605,68;0;1011,74;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2015;Escritório de Apoio 1 do Senador Paulo Rocha;Normal;5735,93;0;0;0;0;0;0;0;-528,08;-654,32;0;4553,53;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2014;Secretaria de Transparência do SF;Normal;5735,93;0;0;0;0;0;0;0;-379,25;-654,32;0;4702,36;0;1011,74;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2016;Bloco da Liderança da Minoria no Congr. Nacional;Normal;5735,93;0;0;0;0;0;0;0;-475,93;-654,32;0;4605,68;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2019;Gabinete da Liderança do Bloco da Maioria no CN;Normal;5735,93;0;0;0;1462,51;14,33;0;0;-803,08;-751,99;0;5657,7;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2015;Sec. de Apoio à Com. de Rel. Ext. e Def. Nacional;Normal;5735,93;0;0;0;0;0;0;0;-528,08;-654,32;0;4553,53;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2019;Serviço de Apoio ao Plenário;Normal;5735,93;0;0;0;0;0;0;0;-353,54;-654,32;0;4728,07;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2019;Coordenação de Apoio Logístico;Normal;5735,93;0;0;0;0;0;0;0;-423,8;-654,32;0;4657,81;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2019;Cerimonial da Presidência;Normal;5735,93;0;0;0;0;0;0;0;-1027;-751,99;0;3956,94;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2001;Gabinete da Liderança do PSDB;Normal;5735,93;0;0;0;0;0;0;0;-528,08;-654,32;0;4553,53;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2008;Escritório de Apoio do Senador Renan Calheiros;Normal;5735,93;0;0;0;0;0;0;0;-475,93;-654,32;0;4605,68;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2019;Sec. de Apoio à Com. de Desenv. Reg. e Turismo;Normal;5735,93;0;0;0;0;0;0;0;-528,08;-654,32;0;4553,53;0;1047,74;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2019;Gabinete do Senador Elmano Férrer;Normal;5735,93;0;0;0;0;0;0;0;-528,08;-654,32;0;4553,53;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2007;Escritório de Apoio do Senador Fernando Collor;Normal;5735,93;0;0;0;0;0;0;0;-475,93;-654,32;0;4605,68;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2007;Gabinete do Senador Lucas Barreto;Normal;5735,93;0;0;0;0;0;0;0;-528,08;-654,32;0;4553,53;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;1999;Gabinete do Senador Alvaro Dias;Normal;5735,93;0;0;0;0;0;0;0;-528,08;-654,32;0;4553,53;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2020;Escritório de Apoio 1 do Senador Marcos Rogério;Normal;5735,93;0;0;0;0;0;0;0;-528,08;-654,32;0;4553,53;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2007;Serviço de Apoio Administrativo;Normal;5735,93;0;0;0;0;0;0;0;-475,93;-654,32;0;4605,68;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2019;Gabinete do Senador Angelo Coronel;Normal;5735,93;0;0;0;0;0;0;0;-475,93;-654,32;0;4605,68;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2019;Gabinete do Senador Elmano Férrer;Normal;5735,93;0;0;0;0;0;0;0;-423,8;-654,32;0;4657,81;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2019;Secretaria de Expediente;Normal;5735,93;0;0;0;0;0;0;0;-528,08;-654,32;0;4553,53;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2008;Gabinete do Senador Fernando Collor;Normal;5735,93;0;0;0;0;0;0;0;-528,08;-654,32;0;4553,53;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2019;Gabinete do Senador Chico Rodrigues;Normal;5735,93;0;0;0;0;0;0;0;-528,08;-654,32;0;4553,53;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2007;Gabinete da Liderança do MDB;Normal;5735,93;0;0;0;0;0;0;0;-379,25;-654,32;0;4702,36;0;1044,31;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2008;Escritório de Apoio do Senador Renan Calheiros;Normal;5735,93;0;0;0;0;0;0;0;-528,08;-654,32;0;4553,53;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2019;Gabinete do Senador Flávio Bolsonaro;Normal;5735,93;0;0;0;0;0;0;0;-475,93;-654,32;0;4605,68;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2012;Escritório de Apoio do Senador Renan Calheiros;Normal;5735,93;0;0;0;0;0;0;0;-528,08;-654,32;0;4553,53;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2009;Gabinete da Liderança do Bloco da Maioria;Normal;5735,93;0;0;0;0;0;0;0;-528,08;-654,32;0;4553,53;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2009;Serviço de Gestão da Ceaps;Normal;5735,93;0;0;0;0;0;0;0;-379,25;-654,32;0;4702,36;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2009;Coordenação de Museu;Normal;5735,93;0;0;0;0;0;0;0;-475,93;-654,32;0;4605,68;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2009;Primeira-Secretaria;Normal;5735,93;0;0;0;0;0;0;0;-528,08;-654,32;0;4553,53;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2009;Sec. de Apoio à Com de Dir Hum e Leg Participativa;Normal;5735,93;0;0;0;0;0;0;0;-475,93;-654,32;0;4605,68;0;1011,74;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2009;Sec. de Apoio à Com de Dir Hum e Leg Participativa;Normal;5735,93;0;0;0;0;0;0;0;-528,08;-654,32;0;4553,53;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2019;Gabinete da Liderança do PROS;Normal;5735,93;0;0;0;1462,51;0;0;0;-903,41;-751,99;0;5543,04;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2019;Gabinete da Liderança do PROS;Suplementar;0;0;0;0;763,52;0;0;0;0;-51,11;0;712,41;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2017;Gabinete da Liderança do Podemos;Normal;5735,93;0;0;0;0;0;0;0;-423,8;-654,32;0;4657,81;0;1011,74;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2010;Gabinete da Liderança do Cidadania;Normal;5735,93;0;0;0;0;0;0;0;-528,08;-654,32;0;4553,53;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2010;Gabinete do Senador Jorginho Mello;Normal;5735,93;0;0;0;37,28;0;0;0;-484,75;-659,54;0;4628,92;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2019;Gabinete da Liderança do PDT;Normal;5735,93;0;0;0;0;0;0;0;-528,08;-654,32;0;4553,53;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2012;Cerimonial da Presidência;Normal;5735,93;0;0;0;0;0;0;0;-528,08;-654,32;0;4553,53;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2009;Primeira-Secretaria;Normal;5735,93;0;0;0;0;0;0;0;-423,8;-654,32;0;4657,81;0;1011,74;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2009;Serviço de Elaboração de Contratos;Normal;5735,93;0;0;0;0;0;0;0;-528,08;-654,32;0;4553,53;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2010;Serviço de Treinamento;Normal;5735,93;0;0;0;0;0;0;0;-528,08;-654,32;0;4553,53;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2010;Coordenação de Administração Patrimonial;Normal;5735,93;0;0;0;0;0;0;0;-475,93;-654,32;0;4605,68;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2011;Gabinete do Senador Nelsinho Trad;Normal;5735,93;0;0;0;0;0;0;0;-528,08;-654,32;0;4553,53;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2011;Procuradoria da Mulher;Normal;5735,93;0;0;0;0;0;0;0;-528,08;-654,32;0;4553,53;0;1011,74;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2020;Bloco Parlamentar Senado Independente;Normal;5735,93;0;0;0;0;0;0;0;-528,08;-654,32;0;4553,53;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2011;Gabinete do Senador Marcelo Castro;Normal;5735,93;0;0;0;0;0;0;0;-379,25;-654,32;0;4702,36;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2019;Gabinete do Senador Jaques Wagner;Normal;5735,93;0;0;0;0;0;0;0;-174,08;-654,32;0;4907,53;0;1052,98;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2019;Bloco Parlamentar Senado Independente;Normal;5735,93;0;0;0;0;0;0;0;-423,8;-654,32;0;4657,81;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2013;Segunda-Secretaria;Normal;5735,93;0;0;0;0;0;0;0;-528,08;-654,32;0;4553,53;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2011;Gabinete do Senador Davi Alcolumbre;Normal;4498,14;0;0;0;0;0;0;0;-225,06;-481,03;0;3792,05;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2011;Gabinete do Senador Davi Alcolumbre;Suplementar;519,07;0;0;0;0;0;0;0;-100,44;-72,66;0;345,97;0;0;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2014;Escritório de Apoio do Senador Ciro Nogueira;Normal;5735,93;0;0;0;0;0;0;0;-528,08;-654,32;0;4553,53;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2011;Coordenação de Apoio à Mesa;Normal;5735,93;0;0;0;0;0;0;0;-528,08;-654,32;0;4553,53;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2018;Serviço de Reportagem da SAJS;Normal;5735,93;0;0;0;0;0;0;0;-528,08;-654,32;0;4553,53;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2019;Gabinete do Senador Ciro Nogueira;Normal;5735,93;0;0;0;0;0;0;0;-641,58;-241,58;0;4852,77;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2010;Gabinete da Liderança do PROS;Normal;-6751,33;0;0;0;0;0;0;0;0;-90,84;0;-6842,17;0;178,59;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2011;Gabinete do Senador Flávio Bolsonaro;Normal;5735,93;0;0;0;0;0;0;0;-475,93;-654,32;0;4605,68;0;1037,22;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2014;Gabinete do Senador Veneziano Vital do Rêgo;Normal;5735,93;0;0;0;0;0;0;0;-528,08;-654,32;0;4553,53;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2015;Gabinete do Senador Omar Aziz;Normal;5735,93;0;0;0;0;0;0;0;-475,93;-654,32;0;4605,68;0;1055,74;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2011;Escritório de Apoio do Senador Sérgio Petecão;Normal;5735,93;0;0;0;0;0;0;0;-528,08;-654,32;0;4553,53;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2011;Escritório de Apoio do Senador Sérgio Petecão;Normal;5735,93;0;0;0;0;0;0;0;-528,08;-654,32;0;4553,53;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2011;Gabinete do Senador Veneziano Vital do Rêgo;Normal;5735,93;0;0;0;0;0;0;0;-528,08;-654,32;0;4553,53;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2011;Serviço de Atendimento ao Usuário da SEGP;Normal;5735,93;0;0;0;0;0;0;0;-475,93;-654,32;0;4605,68;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2011;Núcleo de Suporte Técnico-Legislativo;Normal;5735,93;0;0;0;0;0;0;0;-475,93;-654,32;0;4605,68;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2014;Gabinete do Senador Humberto Costa;Normal;5735,93;0;0;0;0;0;0;0;-528,08;-654,32;0;4553,53;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2011;Gabinete do Senador Eduardo Braga;Normal;5735,93;0;0;0;0;0;0;0;-528,08;-654,32;0;4553,53;0;1047,09;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2011;Serviço de Controle de Frequência;Normal;5735,93;0;0;0;0;0;0;0;-528,08;-654,32;0;4553,53;0;1023,63;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2011;Gabinete do Senador Carlos Portinho;Normal;5735,93;0;0;0;0;172,05;0;0;-265,02;-678,41;0;4964,55;0;1082,44;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2011;Procuradoria Parlamentar;Normal;5956,96;0;0;0;0;0;0;0;-476,08;-685,26;0;4795,62;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2019;Com Perm do CN de Rep Bras no Parl Mercosul;Normal;5735,93;0;0;0;0;0;0;0;-423,8;-654,32;0;4657,81;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2021;Gabinete da Liderança do Governo no Congresso;Normal;5735,93;0;0;0;0;0;0;0;-528,08;-654,32;0;4553,53;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2011;Coordenação de Conteúdo;Normal;5735,93;0;0;0;0;0;0;0;-528,08;-654,32;0;4553,53;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2011;Gabinete da DGER;Normal;5735,93;0;0;0;0;0;0;0;-528,08;-654,32;0;4553,53;0;996,74;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2017;Gabinete da Liderança do Bloco da Maioria;Normal;5735,93;0;0;0;0;0;0;0;-528,08;-654,32;0;4553,53;0;1111,89;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2019;Gabinete do Senador Mecias de Jesus;Normal;5735,93;0;0;0;1203,69;0;0;0;-832,22;-751,99;0;5355,41;0;1111,89;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2019;Gabinete do Senador Marcos Rogério;Normal;5735,93;0;0;0;0;0;0;0;-528,08;-654,32;0;4553,53;0;1041,2;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2011;Escritório de Apoio do Senador Sérgio Petecão;Normal;5735,93;0;0;0;0;0;0;0;-528,08;-654,32;0;4553,53;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2011;Gabinete do Senador Marcelo Castro;Normal;5735,93;0;0;0;0;0;0;0;-416,84;-654,32;0;4664,77;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2012;Gabinete da Senadora Simone Tebet;Normal;5735,93;0;0;0;0;0;0;0;-423,8;-654,32;0;4657,81;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2012;Escritório de Apoio do Senador Sérgio Petecão;Normal;5735,93;0;0;0;0;0;0;0;-528,08;-654,32;0;4553,53;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2012;Serviço de Atendimento Parlamentar;Normal;5735,93;0;0;0;0;0;0;0;-423,8;-654,32;0;4657,81;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2019;Gabinete do Senador Marcos do Val;Normal;5735,93;0;0;0;0;0;0;0;-501,21;-751,99;0;4482,73;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2021;Gabinete da Liderança do Partido Liberal;Normal;5735,93;0;0;0;0;0;0;0;-528,08;-654,32;0;4553,53;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2017;Gabinete do Senador Luiz Carlos do Carmo;Normal;5735,93;0;0;0;0;0;0;0;-475,93;-654,32;0;4605,68;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2019;Secretaria de Patrimônio;Normal;5735,93;0;0;0;0;0;0;0;-528,08;-654,32;0;4553,53;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2012;Gabinete do Senador Jáder Barbalho;Normal;5735,93;0;0;0;0;0;0;0;-528,08;-654,32;0;4553,53;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2013;Escritório Apoio 1 do Senador Randolfe Rodrigues;Normal;5735,93;0;0;0;0;0;0;0;-357,25;-654,32;0;4724,36;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2013;Escritório de Apoio 1 do Senador Jader Barbalho;Normal;5735,93;0;0;0;0;0;0;0;-528,08;-654,32;0;4553,53;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2019;Gabinete da Liderança do PROS;Normal;5735,93;0;0;0;0;0;0;0;-475,93;-654,32;0;4605,68;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2020;Gabinete do Senador Mecias de Jesus;Normal;5735,93;0;0;0;0;0;0;0;-528,08;-654,32;0;4553,53;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2013;Escritório de Apoio Senadora Maria do Carmo Alves;Normal;5735,93;0;0;0;0;0;0;0;-528,08;-654,32;0;4553,53;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2013;Serv Gestao de Pass. Aéreas, Passaportes e Vistos;Normal;5735,93;0;0;0;0;0;0;0;-475,93;-654,32;0;4605,68;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2019;Escritório de Apoio 1 do Senador Jayme Campos;Normal;5735,93;0;0;0;0;0;0;0;-528,08;-654,32;0;4553,53;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2013;Bloco Parlamentar Vanguarda;Normal;5735,93;0;0;0;0;0;0;0;-528,08;-654,32;0;4553,53;0;993,74;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2013;Gabinete do Senador Alvaro Dias;Normal;5735,93;0;0;0;0;0;0;0;-528,08;-654,32;0;4553,53;0;1016,74;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2019;Serviço de Elaboração de Sumários e Atas;Normal;5735,93;0;0;0;0;0;0;0;-528,08;-654,32;0;4553,53;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2013;Serviço de Elaboração de Editais;Normal;5735,93;0;0;0;0;0;0;0;-528,08;-654,32;0;4553,53;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2013;Gabinete do Senador Jáder Barbalho;Normal;5735,93;0;0;0;0;0;0;0;-423,8;-654,32;0;4657,81;0;982,28;0
COMISSIONADO;CARGO EM COMISSÃO;AUXILIAR PARLAMENTAR JÚNIOR;;;2014;Gabinete da Secretaria-Geral da Mesa;Normal;5735,93;0;0;0;0;0;0;0;-475,93;-654,32;0;4605,68;0;1034,89;0
